"","x"
"12745","Ssbp4"
"12746","Ssfa2"
"12747","Ssh1"
"12748","Ssh2"
"12749","Ssh3"
"12750","Ssna1"
"12751","Sspn"
"12752","Sspo"
"12753","Ssr1"
"12754","Ssr2"
"12755","Ssr3"
"12756","Ssr4"
"12757","Ssrp1"
"12758","Sssca1"
"12759","Ssu72"
"12760","Ssx2ip"
"12761","St13"
"12762","St14"
"12763","St3gal1"
"12764","St3gal2"
"12765","St3gal3"
"12766","St3gal4"
"12767","St3gal5"
"12768","St3gal6"
"12769","St5"
"12770","St6gal1"
"12771","St6galnac2"
"12772","St6galnac3"
"12773","St6galnac4"
"12774","St6galnac6"
"12775","St7"
"12776","St7l"
"12777","St8sia1"
"12778","St8sia2"
"12779","St8sia4"
"12780","St8sia6"
"12781","Stab1"
"12782","Stac"
"12783","Stac3"
"12784","Stag1"
"12785","Stag2"
"12786","Stam"
"12787","Stam2"
"12788","Stambp"
"12789","Stambpl1"
"12790","Stap1"
"12791","Stap2"
"12792","Star"
"12793","Stard10"
"12794","Stard13"
"12795","Stard3"
"12796","Stard3nl"
"12797","Stard4"
"12798","Stard5"
"12799","Stard7"
"12800","Stard8"
"12801","Stard9"
"12802","Stat1"
"12803","Stat2"
"12804","Stat3"
"12805","Stat4"
"12806","Stat5a"
"12807","Stat5b"
"12808","Stat6"
"12809","Stau1"
"12810","Stau2"
"12811","Stbd1"
"12812","Stc1"
"12813","Stc2"
"12814","Steap1"
"12815","Steap2"
"12816","Steap3"
"12817","Steap4"
"12818","Stfa1"
"12819","Stfa2l1"
"12820","Stil"
"12821","Stim1"
"12822","Stim2"
"12823","Stip1"
"12824","Stk10"
"12825","Stk11"
"12826","Stk11ip"
"12827","Stk16"
"12828","Stk17b"
"12829","Stk19"
"12830","Stk24"
"12831","Stk25"
"12832","Stk3"
"12833","Stk30"
"12834","Stk32c"
"12835","Stk33"
"12836","Stk35"
"12837","Stk36"
"12838","Stk38"
"12839","Stk38l"
"12840","Stk39"
"12841","Stk4"
"12842","Stk40"
"12843","Stmn1"
"12844","Stmn2"
"12845","Stmnd1"
"12846","Stom"
"12847","Stoml1"
"12848","Stoml2"
"12849","Ston1"
"12850","Ston2"
"12851","Stox2"
"12852","Stpg1"
"12853","Stra13"
"12854","Strada"
"12855","Stradb"
"12856","Strap"
"12857","Strbp"
"12858","Strip1"
"12859","Strn"
"12860","Strn3"
"12861","Strn4"
"12862","Stt3a"
"12863","Stt3b"
"12864","Stub1"
"12865","Stx11"
"12866","Stx12"
"12867","Stx16"
"12868","Stx17"
"12869","Stx18"
"12870","Stx19"
"12871","Stx1a"
"12872","Stx2"
"12873","Stx3"
"12874","Stx4a"
"12875","Stx5a"
"12876","Stx6"
"12877","Stx7"
"12878","Stx8"
"12879","Stxbp1"
"12880","Stxbp2"
"12881","Stxbp3a"
"12882","Stxbp3b"
"12883","Stxbp4"
"12884","Stxbp5"
"12885","Stxbp6"
"12886","Styk1"
"12887","Styx"
"12888","Styxl1"
"12889","Sub1"
"12890","Sucla2"
"12891","Suclg1"
"12892","Suclg2"
"12893","Suco"
"12894","Suds3"
"12895","Sufu"
"12896","Sugp1"
"12897","Sugp2"
"12898","Sugt1"
"12899","Sulf1"
"12900","Sulf2"
"12901","Sult1a1"
"12902","Sult1d1"
"12903","Sult2b1"
"12904","Sult4a1"
"12905","Sult5a1"
"12906","Sumf1"
"12907","Sumf2"
"12908","Sumo1"
"12909","Sumo2"
"12910","Sumo3"
"12911","Sun1"
"12912","Sun2"
"12913","Suox"
"12914","Supt16"
"12915","Supt20"
"12916","Supt3"
"12917","Supt4a"
"12918","Supt5"
"12919","Supt6"
"12920","Supt7l"
"12921","Supv3l1"
"12922","Surf1"
"12923","Surf2"
"12924","Surf4"
"12925","Surf6"
"12926","Susd2"
"12927","Susd3"
"12928","Susd4"
"12929","Susd5"
"12930","Suv39h1"
"12931","Suv39h2"
"12932","Suv420h1"
"12933","Suv420h2"
"12934","Suz12"
"12935","Sv2a"
"12936","Sv2b"
"12937","Svep1"
"12938","Svil"
"12939","Svip"
"12940","Swap70"
"12941","Swi5"
"12942","Swsap1"
"12943","Swt1"
"12944","Syap1"
"12945","Syce1l"
"12946","Syce2"
"12947","Sycp2"
"12948","Sycp3"
"12949","Syde1"
"12950","Syde2"
"12951","Syf2"
"12952","Syk"
"12953","Sympk"
"12954","Syn2"
"12955","Syn3"
"12956","Sync"
"12957","Syncrip"
"12958","Syne1"
"12959","Syne2"
"12960","Syne3"
"12961","Syne4"
"12962","Syngr1"
"12963","Syngr2"
"12964","Syngr4"
"12965","Synj1"
"12966","Synj2"
"12967","Synj2bp"
"12968","Synm"
"12969","Synpo"
"12970","Synrg"
"12971","Syp"
"12972","Sypl"
"12973","Sys1"
"12974","Syt10"
"12975","Syt11"
"12976","Syt15"
"12977","Syt5"
"12978","Syt6"
"12979","Syt7"
"12980","Sytl1"
"12981","Sytl2"
"12982","Sytl3"
"12983","Sytl4"
"12984","Syvn1"
"12985","Szrd1"
"12986","Szt2"
"12987","T"
"12988","T2"
"12989","TMEM185B"
"12990","Tab1"
"12991","Tab2"
"12992","Tab3"
"12993","Tac2"
"12994","Tacc1"
"12995","Tacc2"
"12996","Tacc3"
"12997","Taco1"
"12998","Tacr1"
"12999","Tacstd2"
"13000","Tada1"
"13001","Tada2a"
"13002","Tada2b"
"13003","Tada3"
"13004","Taf1"
"13005","Taf10"
"13006","Taf11"
"13007","Taf12"
"13008","Taf13"
"13009","Taf15"
"13010","Taf1a"
"13011","Taf1b"
"13012","Taf1c"
"13013","Taf1d"
"13014","Taf2"
"13015","Taf3"
"13016","Taf4a"
"13017","Taf4b"
"13018","Taf5"
"13019","Taf5l"
"13020","Taf6"
"13021","Taf6l"
"13022","Taf7"
"13023","Taf8"
"13024","Taf9"
"13025","Taf9b"
"13026","Tagap"
"13027","Tagap1"
"13028","Tagln"
"13029","Tagln2"
"13030","Tal1"
"13031","Taldo1"
"13032","Tamm41"
"13033","Tanc1"
"13034","Tanc2"
"13035","Tango2"
"13036","Tango6"
"13037","Tank"
"13038","Taok1"
"13039","Taok2"
"13040","Taok3"
"13041","Tap1"
"13042","Tap2"
"13043","Tapbp"
"13044","Tapbpl"
"13045","Tapt1"
"13046","Tarbp2"
"13047","Tardbp"
"13048","Tarm1"
"13049","Tars"
"13050","Tars2"
"13051","Tarsl2"
"13052","Tas1r1"
"13053","Tas2r143"
"13054","Tasp1"
"13055","Tat"
"13056","Tatdn1"
"13057","Tatdn2"
"13058","Tatdn3"
"13059","Tax1bp1"
"13060","Tax1bp3"
"13061","Taz"
"13062","Tbata"
"13063","Tbc1d1"
"13064","Tbc1d10a"
"13065","Tbc1d10b"
"13066","Tbc1d10c"
"13067","Tbc1d12"
"13068","Tbc1d13"
"13069","Tbc1d14"
"13070","Tbc1d15"
"13071","Tbc1d16"
"13072","Tbc1d17"
"13073","Tbc1d19"
"13074","Tbc1d2"
"13075","Tbc1d20"
"13076","Tbc1d22a"
"13077","Tbc1d22b"
"13078","Tbc1d23"
"13079","Tbc1d24"
"13080","Tbc1d25"
"13081","Tbc1d2b"
"13082","Tbc1d30"
"13083","Tbc1d31"
"13084","Tbc1d32"
"13085","Tbc1d4"
"13086","Tbc1d5"
"13087","Tbc1d7"
"13088","Tbc1d8"
"13089","Tbc1d8b"
"13090","Tbc1d9"
"13091","Tbc1d9b"
"13092","Tbca"
"13093","Tbcb"
"13094","Tbcc"
"13095","Tbccd1"
"13096","Tbcd"
"13097","Tbce"
"13098","Tbcel"
"13099","Tbck"
"13100","Tbk1"
"13101","Tbkbp1"
"13102","Tbl1x"
"13103","Tbl1xr1"
"13104","Tbl2"
"13105","Tbl3"
"13106","Tbp"
"13107","Tbpl1"
"13108","Tbrg1"
"13109","Tbrg4"
"13110","Tbx1"
"13111","Tbx15"
"13112","Tbx18"
"13113","Tbx2"
"13114","Tbx21"
"13115","Tbx3"
"13116","Tbx4"
"13117","Tbx5"
"13118","Tbx6"
"13119","Tbxa2r"
"13120","Tbxas1"
"13121","Tc2n"
"13122","Tcaim"
"13123","Tcap"
"13124","Tcea1"
"13125","Tcea2"
"13126","Tcea3"
"13127","Tceal1"
"13128","Tceal3"
"13129","Tceal8"
"13130","Tceanc"
"13131","Tceanc2"
"13132","Tceb1"
"13133","Tceb2"
"13134","Tceb3"
"13135","Tcerg1"
"13136","Tcf12"
"13137","Tcf19"
"13138","Tcf20"
"13139","Tcf21"
"13140","Tcf23"
"13141","Tcf25"
"13142","Tcf3"
"13143","Tcf4"
"13144","Tcf7"
"13145","Tcf7l1"
"13146","Tcf7l2"
"13147","Tchh"
"13148","Tchp"
"13149","Tcirg1"
"13150","Tcn2"
"13151","Tcof1"
"13152","Tcp1"
"13153","Tcp11"
"13154","Tcp11l1"
"13155","Tcp11l2"
"13156","Tcrg-C1"
"13157","Tcrg-C2"
"13158","Tcrg-C4"
"13159","Tcrg-V5"
"13160","Tcrg-V6"
"13161","Tcta"
"13162","Tcte1"
"13163","Tcte2"
"13164","Tctex1d2"
"13165","Tctex1d4"
"13166","Tctn1"
"13167","Tctn2"
"13168","Tctn3"
"13169","Tdg"
"13170","Tdo2"
"13171","Tdp1"
"13172","Tdp2"
"13173","Tdrd3"
"13174","Tdrd5"
"13175","Tdrd7"
"13176","Tdrkh"
"13177","Tdrp"
"13178","Tead1"
"13179","Tead2"
"13180","Tead3"
"13181","Tead4"
"13182","Tec"
"13183","Tecpr1"
"13184","Tecpr2"
"13185","Tecr"
"13186","Tef"
"13187","Tefm"
"13188","Tek"
"13189","Tekt1"
"13190","Tekt2"
"13191","Tekt4"
"13192","Tekt5"
"13193","Telo2"
"13194","Ten1"
"13195","Tenc1"
"13196","Tenm4"
"13197","Tep1"
"13198","Terf1"
"13199","Terf2"
"13200","Terf2ip"
"13201","Tert"
"13202","Tes"
"13203","Tesc"
"13204","Tesk1"
"13205","Tesk2"
"13206","Tespa1"
"13207","Tet2"
"13208","Tet3"
"13209","Tex10"
"13210","Tex11"
"13211","Tex15"
"13212","Tex2"
"13213","Tex26"
"13214","Tex261"
"13215","Tex264"
"13216","Tex30"
"13217","Tex9"
"13218","Tfam"
"13219","Tfap2a"
"13220","Tfap4"
"13221","Tfb1m"
"13222","Tfb2m"
"13223","Tfcp2"
"13224","Tfcp2l1"
"13225","Tfdp1"
"13226","Tfdp2"
"13227","Tfe3"
"13228","Tfeb"
"13229","Tfec"
"13230","Tff2"
"13231","Tfg"
"13232","Tfip11"
"13233","Tfpi"
"13234","Tfpt"
"13235","Tfrc"
"13236","Tg"
"13237","Tgds"
"13238","Tgfa"
"13239","Tgfb1"
"13240","Tgfb1i1"
"13241","Tgfb2"
"13242","Tgfb3"
"13243","Tgfbi"
"13244","Tgfbr1"
"13245","Tgfbr2"
"13246","Tgfbr3"
"13247","Tgfbrap1"
"13248","Tgif1"
"13249","Tgif2"
"13250","Tgm1"
"13251","Tgm2"
"13252","Tgm4"
"13253","Tgoln1"
"13254","Tgs1"
"13255","Tgtp1"
"13256","Tgtp2"
"13257","Tha1"
"13258","Thada"
"13259","Thap1"
"13260","Thap11"
"13261","Thap2"
"13262","Thap3"
"13263","Thap4"
"13264","Thap7"
"13265","Thbd"
"13266","Thbs1"
"13267","Thbs3"
"13268","Them4"
"13269","Them6"
"13270","Themis"
"13271","Themis2"
"13272","Thg1l"
"13273","Thnsl1"
"13274","Thnsl2"
"13275","Thoc1"
"13276","Thoc2"
"13277","Thoc3"
"13278","Thoc5"
"13279","Thoc6"
"13280","Thoc7"
"13281","Thop1"
"13282","Thpo"
"13283","Thra"
"13284","Thrap3"
"13285","Thrb"
"13286","Thrsp"
"13287","Thsd1"
"13288","Thsd4"
"13289","Thsd7a"
"13290","Thsd7b"
"13291","Thtpa"
"13292","Thumpd1"
"13293","Thumpd2"
"13294","Thumpd3"
"13295","Thy1"
"13296","Thyn1"
"13297","Tia1"
"13298","Tial1"
"13299","Tiam1"
"13300","Tiam2"
"13301","Ticam1"
"13302","Ticam2"
"13303","Tie1"
"13304","Tifa"
"13305","Tifab"
"13306","Tigd2"
"13307","Tigd4"
"13308","Tigit"
"13309","Timeless"
"13310","Timm10"
"13311","Timm10b"
"13312","Timm13"
"13313","Timm17a"
"13314","Timm17b"
"13315","Timm21"
"13316","Timm22"
"13317","Timm23"
"13318","Timm44"
"13319","Timm50"
"13320","Timm8a1"
"13321","Timm8b"
"13322","Timm9"
"13323","Timmdc1"
"13324","Timp1"
"13325","Timp2"
"13326","Timp3"
"13327","Timp4"
"13328","Tinag"
"13329","Tinagl1"
"13330","Tinf2"
"13331","Tiparp"
"13332","Tipin"
"13333","Tiprl"
"13334","Tirap"
"13335","Tjap1"
"13336","Tjp1"
"13337","Tjp2"
"13338","Tjp3"
"13339","Tk1"
"13340","Tk2"
"13341","Tkt"
"13342","Tlcd1"
"13343","Tlcd2"
"13344","Tldc1"
"13345","Tle1"
"13346","Tle2"
"13347","Tle3"
"13348","Tle4"
"13349","Tle6"
"13350","Tlk1"
"13351","Tlk2"
"13352","Tln1"
"13353","Tln2"
"13354","Tlr1"
"13355","Tlr12"
"13356","Tlr13"
"13357","Tlr2"
"13358","Tlr3"
"13359","Tlr4"
"13360","Tlr5"
"13361","Tlr6"
"13362","Tlr7"
"13363","Tlr8"
"13364","Tlr9"
"13365","Tm2d1"
"13366","Tm2d2"
"13367","Tm2d3"
"13368","Tm4sf1"
"13369","Tm6sf1"
"13370","Tm6sf2"
"13371","Tm7sf2"
"13372","Tm7sf3"
"13373","Tm9sf1"
"13374","Tm9sf2"
"13375","Tm9sf3"
"13376","Tm9sf4"
"13377","Tma16"
"13378","Tma7"
"13379","Tmbim1"
"13380","Tmbim4"
"13381","Tmbim6"
"13382","Tmc1"
"13383","Tmc4"
"13384","Tmc5"
"13385","Tmc6"
"13386","Tmc7"
"13387","Tmc8"
"13388","Tmcc1"
"13389","Tmcc2"
"13390","Tmcc3"
"13391","Tmco1"
"13392","Tmco3"
"13393","Tmco4"
"13394","Tmco6"
"13395","Tmed1"
"13396","Tmed10"
"13397","Tmed2"
"13398","Tmed3"
"13399","Tmed4"
"13400","Tmed5"
"13401","Tmed6"
"13402","Tmed7"
"13403","Tmed8"
"13404","Tmed9"
"13405","Tmeff1"
"13406","Tmeff2"
"13407","Tmem100"
"13408","Tmem101"
"13409","Tmem102"
"13410","Tmem104"
"13411","Tmem106a"
"13412","Tmem106b"
"13413","Tmem106c"
"13414","Tmem107"
"13415","Tmem108"
"13416","Tmem109"
"13417","Tmem11"
"13418","Tmem110"
"13419","Tmem115"
"13420","Tmem116"
"13421","Tmem117"
"13422","Tmem119"
"13423","Tmem120a"
"13424","Tmem120b"
"13425","Tmem123"
"13426","Tmem125"
"13427","Tmem126a"
"13428","Tmem126b"
"13429","Tmem127"
"13430","Tmem128"
"13431","Tmem129"
"13432","Tmem131"
"13433","Tmem132a"
"13434","Tmem132d"
"13435","Tmem134"
"13436","Tmem135"
"13437","Tmem136"
"13438","Tmem138"
"13439","Tmem139"
"13440","Tmem140"
"13441","Tmem141"
"13442","Tmem143"
"13443","Tmem147"
"13444","Tmem14a"
"13445","Tmem14c"
"13446","Tmem150a"
"13447","Tmem151a"
"13448","Tmem151b"
"13449","Tmem154"
"13450","Tmem156"
"13451","Tmem158"
"13452","Tmem159"
"13453","Tmem160"
"13454","Tmem161a"
"13455","Tmem161b"
"13456","Tmem163"
"13457","Tmem164"
"13458","Tmem165"
"13459","Tmem167"
"13460","Tmem167b"
"13461","Tmem168"
"13462","Tmem17"
"13463","Tmem170b"
"13464","Tmem171"
"13465","Tmem173"
"13466","Tmem175"
"13467","Tmem176a"
"13468","Tmem176b"
"13469","Tmem177"
"13470","Tmem178"
"13471","Tmem178b"
"13472","Tmem179b"
"13473","Tmem18"
"13474","Tmem180"
"13475","Tmem181a"
"13476","Tmem181b-ps"
"13477","Tmem183a"
"13478","Tmem184a"
"13479","Tmem184b"
"13480","Tmem184c"
"13481","Tmem186"
"13482","Tmem189"
"13483","Tmem19"
"13484","Tmem191c"
"13485","Tmem192"
"13486","Tmem194"
"13487","Tmem194b"
"13488","Tmem198"
"13489","Tmem198b"
"13490","Tmem199"
"13491","Tmem2"
"13492","Tmem201"
"13493","Tmem202"
"13494","Tmem203"
"13495","Tmem204"
"13496","Tmem205"
"13497","Tmem208"
"13498","Tmem209"
"13499","Tmem212"
"13500","Tmem213"
"13501","Tmem214"
"13502","Tmem216"
"13503","Tmem218"
"13504","Tmem219"
"13505","Tmem220"
"13506","Tmem221"
"13507","Tmem222"
"13508","Tmem229b"
"13509","Tmem230"
"13510","Tmem231"
"13511","Tmem232"
"13512","Tmem234"
"13513","Tmem237"
"13514","Tmem238"
"13515","Tmem240"
"13516","Tmem241"
"13517","Tmem242"
"13518","Tmem243"
"13519","Tmem245"
"13520","Tmem246"
"13521","Tmem248"
"13522","Tmem251"
"13523","Tmem252"
"13524","Tmem255a"
"13525","Tmem256"
"13526","Tmem258"
"13527","Tmem259"
"13528","Tmem26"
"13529","Tmem260"
"13530","Tmem261"
"13531","Tmem28"
"13532","Tmem29"
"13533","Tmem30a"
"13534","Tmem30b"
"13535","Tmem33"
"13536","Tmem35"
"13537","Tmem37"
"13538","Tmem38a"
"13539","Tmem38b"
"13540","Tmem39a"
"13541","Tmem39b"
"13542","Tmem40"
"13543","Tmem41a"
"13544","Tmem41b"
"13545","Tmem42"
"13546","Tmem43"
"13547","Tmem44"
"13548","Tmem45a"
"13549","Tmem47"
"13550","Tmem5"
"13551","Tmem50a"
"13552","Tmem50b"
"13553","Tmem51"
"13554","Tmem53"
"13555","Tmem54"
"13556","Tmem55a"
"13557","Tmem55b"
"13558","Tmem56"
"13559","Tmem57"
"13560","Tmem59"
"13561","Tmem59l"
"13562","Tmem60"
"13563","Tmem62"
"13564","Tmem63a"
"13565","Tmem63b"
"13566","Tmem63c"
"13567","Tmem64"
"13568","Tmem65"
"13569","Tmem66"
"13570","Tmem67"
"13571","Tmem68"
"13572","Tmem69"
"13573","Tmem70"
"13574","Tmem71"
"13575","Tmem79"
"13576","Tmem8"
"13577","Tmem80"
"13578","Tmem81"
"13579","Tmem86a"
"13580","Tmem87a"
"13581","Tmem87b"
"13582","Tmem88"
"13583","Tmem88b"
"13584","Tmem8b"
"13585","Tmem9"
"13586","Tmem91"
"13587","Tmem97"
"13588","Tmem98"
"13589","Tmem9b"
"13590","Tmf1"
"13591","Tmie"
"13592","Tmigd1"
"13593","Tmod1"
"13594","Tmod2"
"13595","Tmod3"
"13596","Tmod4"
"13597","Tmpo"
"13598","Tmppe"
"13599","Tmprss13"
"13600","Tmprss2"
"13601","Tmprss4"
"13602","Tmsb10"
"13603","Tmsb15b1"
"13604","Tmsb15l"
"13605","Tmsb4x"
"13606","Tmtc1"
"13607","Tmtc2"
"13608","Tmtc3"
"13609","Tmtc4"
"13610","Tmub1"
"13611","Tmub2"
"13612","Tmx1"
"13613","Tmx2"
"13614","Tmx3"
"13615","Tmx4"
"13616","Tnf"
"13617","Tnfaip1"
"13618","Tnfaip2"
"13619","Tnfaip3"
"13620","Tnfaip6"
"13621","Tnfaip8"
"13622","Tnfaip8l1"
"13623","Tnfaip8l2"
"13624","Tnfaip8l3"
"13625","Tnfrsf10b"
"13626","Tnfrsf11a"
"13627","Tnfrsf12a"
"13628","Tnfrsf13b"
"13629","Tnfrsf13c"
"13630","Tnfrsf14"
"13631","Tnfrsf17"
"13632","Tnfrsf18"
"13633","Tnfrsf19"
"13634","Tnfrsf1a"
"13635","Tnfrsf1b"
"13636","Tnfrsf21"
"13637","Tnfrsf22"
"13638","Tnfrsf25"
"13639","Tnfrsf26"
"13640","Tnfrsf4"
"13641","Tnfrsf9"
"13642","Tnfsf10"
"13643","Tnfsf11"
"13644","Tnfsf12"
"13645","Tnfsf13"
"13646","Tnfsf14"
"13647","Tnfsf8"
"13648","Tnfsf9"
"13649","Tnik"
"13650","Tnip1"
"13651","Tnip2"
"13652","Tnip3"
"13653","Tnk1"
"13654","Tnk2"
"13655","Tnks"
"13656","Tnks1bp1"
"13657","Tnks2"
"13658","Tnn"
"13659","Tnni2"
"13660","Tnni3"
"13661","Tnnt1"
"13662","Tnnt2"
"13663","Tnpo1"
"13664","Tnpo2"
"13665","Tnpo3"
"13666","Tnrc18"
"13667","Tnrc6a"
"13668","Tnrc6b"
"13669","Tnrc6c"
"13670","Tns1"
"13671","Tns3"
"13672","Tns4"
"13673","Tnxb"
"13674","Tob1"
"13675","Tob2"
"13676","Toe1"
"13677","Tollip"
"13678","Tom1"
"13679","Tom1l1"
"13680","Tom1l2"
"13681","Tomm20"
"13682","Tomm20l"
"13683","Tomm22"
"13684","Tomm34"
"13685","Tomm40"
"13686","Tomm40l"
"13687","Tomm5"
"13688","Tomm7"
"13689","Tomm70a"
"13690","Top1"
"13691","Top1mt"
"13692","Top2a"
"13693","Top2b"
"13694","Top3a"
"13695","Top3b"
"13696","Topbp1"
"13697","Topors"
"13698","Tor1a"
"13699","Tor1aip1"
"13700","Tor1aip2"
"13701","Tor1b"
"13702","Tor2a"
"13703","Tor3a"
"13704","Tor4a"
"13705","Tox"
"13706","Tox2"
"13707","Tox3"
"13708","Tox4"
"13709","Tpbg"
"13710","Tpcn1"
"13711","Tpcn2"
"13712","Tpd52"
"13713","Tpd52l1"
"13714","Tpd52l2"
"13715","Tpgs1"
"13716","Tpgs2"
"13717","Tpi1"
"13718","Tpk1"
"13719","Tpm1"
"13720","Tpm2"
"13721","Tpm3"
"13722","Tpm3-rs7"
"13723","Tpm4"
"13724","Tpp1"
"13725","Tpp2"
"13726","Tppp"
"13727","Tppp3"
"13728","Tpr"
"13729","Tpra1"
"13730","Tprgl"
"13731","Tprkb"
"13732","Tprn"
"13733","Tpst1"
"13734","Tpst2"
"13735","Tpt1"
"13736","Tpx2"
"13737","Tra2a"
"13738","Tra2b"
"13739","Trabd"
"13740","Trabd2b"
"13741","Trac"
"13742","Tradd"
"13743","Traf1"
"13744","Traf2"
"13745","Traf3"
"13746","Traf3ip1"
"13747","Traf3ip2"
"13748","Traf3ip3"
"13749","Traf4"
"13750","Traf5"
"13751","Traf6"
"13752","Traf7"
"13753","Trafd1"
"13754","Traip"
"13755","Traj27"
"13756","Traj4"
"13757","Trak1"
"13758","Trak2"
"13759","Tram1"
"13760","Tram2"
"13761","Trap1"
"13762","Trappc1"
"13763","Trappc10"
"13764","Trappc11"
"13765","Trappc12"
"13766","Trappc13"
"13767","Trappc2"
"13768","Trappc2l"
"13769","Trappc3"
"13770","Trappc4"
"13771","Trappc5"
"13772","Trappc6a"
"13773","Trappc6b"
"13774","Trappc8"
"13775","Trappc9"
"13776","Trat1"
"13777","Trav1"
"13778","Trav12-2"
"13779","Trav3-4"
"13780","Trav4-2"
"13781","Trav4-3"
"13782","Trav6-2"
"13783","Trav8n-2"
"13784","Trav9-2"
"13785","Trbc1"
"13786","Trbc2"
"13787","Trbd1"
"13788","Trbd2"
"13789","Trbj2-1"
"13790","Trbj2-3"
"13791","Trbj2-4"
"13792","Trbj2-5"
"13793","Trbj2-6"
"13794","Trbj2-7"
"13795","Trbv1"
"13796","Trbv12-1"
"13797","Trbv12-2"
"13798","Trbv13-1"
"13799","Trbv13-2"
"13800","Trbv13-3"
"13801","Trbv14"
"13802","Trbv15"
"13803","Trbv16"
"13804","Trbv17"
"13805","Trbv2"
"13806","Trbv29"
"13807","Trbv3"
"13808","Trbv31"
"13809","Trbv4"
"13810","Trbv5"
"13811","Trdmt1"
"13812","Trdv4"
"13813","Trdv5"
"13814","Trem1"
"13815","Trem2"
"13816","Trem3"
"13817","Treml1"
"13818","Treml2"
"13819","Treml4"
"13820","Trerf1"
"13821","Trf"
"13822","Trgv2"
"13823","Triap1"
"13824","Trib1"
"13825","Trib2"
"13826","Trib3"
"13827","Tril"
"13828","Trim10"
"13829","Trim11"
"13830","Trim12a"
"13831","Trim12c"
"13832","Trim13"
"13833","Trim14"
"13834","Trim15"
"13835","Trim16"
"13836","Trim2"
"13837","Trim21"
"13838","Trim23"
"13839","Trim24"
"13840","Trim25"
"13841","Trim26"
"13842","Trim27"
"13843","Trim28"
"13844","Trim29"
"13845","Trim3"
"13846","Trim30a"
"13847","Trim30b"
"13848","Trim30c"
"13849","Trim30d"
"13850","Trim32"
"13851","Trim33"
"13852","Trim34a"
"13853","Trim34b"
"13854","Trim35"
"13855","Trim36"
"13856","Trim37"
"13857","Trim39"
"13858","Trim41"
"13859","Trim44"
"13860","Trim45"
"13861","Trim46"
"13862","Trim47"
"13863","Trim5"
"13864","Trim55"
"13865","Trim56"
"13866","Trim58"
"13867","Trim59"
"13868","Trim62"
"13869","Trim65"
"13870","Trim68"
"13871","Trim7"
"13872","Trim8"
"13873","Trio"
"13874","Triobp"
"13875","Trip10"
"13876","Trip11"
"13877","Trip12"
"13878","Trip13"
"13879","Trip4"
"13880","Trip6"
"13881","Triqk"
"13882","Trit1"
"13883","Trmt1"
"13884","Trmt10a"
"13885","Trmt10b"
"13886","Trmt10c"
"13887","Trmt11"
"13888","Trmt112"
"13889","Trmt12"
"13890","Trmt13"
"13891","Trmt1l"
"13892","Trmt2a"
"13893","Trmt2b"
"13894","Trmt5"
"13895","Trmt6"
"13896","Trmt61a"
"13897","Trmt61b"
"13898","Trmu"
"13899","Trnau1ap"
"13900","Trnp1"
"13901","Trnt1"
"13902","Troap"
"13903","Trove2"
"13904","Trp53"
"13905","Trp53bp1"
"13906","Trp53bp2"
"13907","Trp53cor1"
"13908","Trp53i11"
"13909","Trp53i13"
"13910","Trp53inp1"
"13911","Trp53inp2"
"13912","Trp53rk"
"13913","Trp73"
"13914","Trpc2"
"13915","Trpc4ap"
"13916","Trpc6"
"13917","Trpm1"
"13918","Trpm2"
"13919","Trpm4"
"13920","Trpm6"
"13921","Trpm7"
"13922","Trps1"
"13923","Trpt1"
"13924","Trpv2"
"13925","Trpv4"
"13926","Trpv6"
"13927","Trrap"
"13928","Trub1"
"13929","Trub2"
"13930","Tsacc"
"13931","Tsc1"
"13932","Tsc2"
"13933","Tsc22d1"
"13934","Tsc22d2"
"13935","Tsc22d3"
"13936","Tsc22d4"
"13937","Tsen15"
"13938","Tsen2"
"13939","Tsen34"
"13940","Tsen54"
"13941","Tsfm"
"13942","Tsg101"
"13943","Tsga10"
"13944","Tsga13"
"13945","Tshz1"
"13946","Tshz2"
"13947","Tshz3"
"13948","Tsix"
"13949","Tsku"
"13950","Tslp"
"13951","Tsn"
"13952","Tsnax"
"13953","Tsnaxip1"
"13954","Tspan1"
"13955","Tspan11"
"13956","Tspan12"
"13957","Tspan13"
"13958","Tspan14"
"13959","Tspan15"
"13960","Tspan17"
"13961","Tspan18"
"13962","Tspan2"
"13963","Tspan3"
"13964","Tspan31"
"13965","Tspan32"
"13966","Tspan33"
"13967","Tspan4"
"13968","Tspan5"
"13969","Tspan6"
"13970","Tspan7"
"13971","Tspan8"
"13972","Tspan9"
"13973","Tspo"
"13974","Tspo2"
"13975","Tspyl1"
"13976","Tspyl2"
"13977","Tspyl3"
"13978","Tspyl4"
"13979","Tspyl5"
"13980","Tsr1"
"13981","Tsr2"
"13982","Tsr3"
"13983","Tssc1"
"13984","Tssc4"
"13985","Tssk4"
"13986","Tst"
"13987","Tsta3"
"13988","Tstd1"
"13989","Tstd2"
"13990","Tstd3"
"13991","Tsx"
"13992","Ttbk2"
"13993","Ttc1"
"13994","Ttc12"
"13995","Ttc13"
"13996","Ttc14"
"13997","Ttc16"
"13998","Ttc17"
"13999","Ttc18"
"14000","Ttc19"
"14001","Ttc21a"
"14002","Ttc21b"
"14003","Ttc22"
"14004","Ttc23"
"14005","Ttc25"
"14006","Ttc26"
"14007","Ttc27"
"14008","Ttc28"
"14009","Ttc29"
